learning_hours_per_week,quiz_score,coding_score,challenge_score,attempts,errors,time_spent_minutes,modules_completed,qubits_score,superposition_score,measurement_score,quantum_gates_score,entanglement_score,bell_states_score,quantum_circuits_score,grover_score,shor_score,age_group_18-24,age_group_25-34,age_group_35+
-1.689878857770501,-1.7621534991476266,-1.8127887483613958,-1.664426075015197,0.7188764608348364,0.10328200047218458,-0.7417481764572188,-1.3477533469127507,-1.503051563083961,-1.0838703180275555,-2.7362024601484665,-1.7525441578097136,-1.5948968410676736,-2.0653610436633847,-1.43299297715517,-1.762380420847254,-1.2664751742986355,0.0,1.0,0.0
-0.5538713026288733,-0.9286991677685552,-1.4886304695525983,-0.04743691500169078,-0.5793203081671255,0.10328200047218458,-1.3250494653122356,-0.9410378895267829,-1.6466635053099856,-0.15990627678118102,0.4152795462859677,-0.012099272170102046,-0.4886611043814337,-0.6483830868925824,-1.1910938793053794,-0.7955229067405739,-0.48710583626870596,0.0,1.0,0.0
0.8526142418321899,0.2676196344150092,-0.1547988633065621,1.1613802240375324,-0.5793203081671255,1.3744450832067634,-0.3180872403414699,0.2791084826311205,0.6511275703064071,0.9620500590179876,0.21647110195482325,0.14402036873444757,0.45220949640840996,0.7049754514109594,0.07599663324114196,0.7004606101110552,0.9329720373195703,0.0,1.0,0.0
1.1230922311516252,0.31297769326557073,0.4138066421449351,0.11478529846244745,-0.5793203081671255,-0.8500903115787495,-0.29352718607389033,0.2791084826311205,1.6133275832207705,1.1453762576779825,1.777485553740104,0.1498025776568388,0.018838795438542295,0.5430351134942965,0.08751563790065595,0.28197004430368616,0.8229996767386601,0.0,0.0,1.0
-1.8882293832714205,-1.6884466535154639,-2.078492255581722,-1.14636158685553,2.0170732298367984,2.010026624574053,-0.6281579254696629,-1.3477533469127507,-0.5193097588356935,-1.4065244276691464,-1.4329026584220768,-1.700504277508197,-1.7659642230294632,-1.7414803678300586,-1.7728036146108277,-1.093757562833182,-2.017156070437893,1.0,0.0,0.0
-0.9145086217214536,-0.8606620794927129,-1.116645559444142,-1.507436836178934,2.0170732298367984,0.10328200047218458,-1.4294296959494492,-2.1611842616846864,-1.9267067926507333,-1.604516722221941,-0.9542897368841371,-1.2957496529408457,-1.4238294591058838,-1.5043534444520874,-1.680651577334717,-0.935019762009697,-1.0465304531368151,0.0,1.0,0.0
1.4656976842895761,1.1577715393572827,0.8495603939862698,0.6171508627384883,-1.2284186926681067,-1.8034626236296836,1.4041865651725531,1.0925393974030562,1.232755936321806,0.6247298534835973,-0.09278647811584576,0.7106768431287396,0.7430240457434522,0.8322142883454806,-0.3905230554691682,0.623496827893608,0.3878916413967976,0.0,0.0,1.0
-0.13913838567240586,0.16556400200124552,0.6104272374879764,-0.04220394037381529,-1.2284186926681067,-0.5322995408951048,0.9467555544388819,1.0925393974030562,0.3495424916317554,0.1847469766996096,0.33428351341031676,0.31748663640616964,-0.00967243488842265,-0.40547258001758757,0.3870097590480149,-0.035505557343283416,0.5313338508501589,1.0,0.0,0.0
-0.5178075707196155,-0.5658346969640622,0.3500378004120568,0.21944479101995595,0.7188764608348364,0.42107277115582925,0.2621440417300996,-0.1276069747548473,-0.8855202115120555,-0.45322819463717284,-0.5934892268016903,-1.5559490544484287,0.04164777970011458,-0.46909199848484817,-0.1831809715979192,0.19057555292046774,-0.1285003126353028,1.0,0.0,0.0
-1.9242931151806784,-2.442524381906052,-2.110376676448161,-1.664426075015197,1.3679748453358174,2.010026624574053,-2.006590971237571,-2.1611842616846864,-2.479612770220928,-2.5138146675755157,-1.2193676626589962,-1.6773754418186342,-2.0168630499067546,-2.4528611379639713,-1.7900821216000986,-1.71908829334994,-1.9167465238205401,1.0,0.0,0.0
